Project Short Code,GroupCode,SiteID,NorthSouthOrder,SampleSeason,SamplingSeasonCode,Sample Year,SeasonSeq,Survey Year,Survey Month,Survey Day,Genus,PlotID,6 letter code,Species Name,SpeciesSize (mm),Comments
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,2,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,2,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,3,NUCEMA,Nucella emarginata,20,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,3,NUCEMA,Nucella emarginata,20,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,3,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,4,NUCEMA,Nucella emarginata,16,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,4,NUCEMA,Nucella emarginata,14,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,4,NUCEMA,Nucella emarginata,16,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,4,NUCEMA,Nucella emarginata,20,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,5,NUCEMA,Nucella emarginata,9,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,5,NUCEMA,Nucella emarginata,10,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,5,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,5,NUCEMA,Nucella emarginata,16,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,5,NUCEMA,Nucella emarginata,18,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,5,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,5,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,5,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,5,NUCEMA,Nucella emarginata,15,
NC_RockyIt,HSU,PYR,5000,134,SU14,2014,1,2014,8,11,mytilus,5,NUCEMA,Nucella emarginata,10,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,1,TEGFUN,Tegula funebralis,22,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,1,TEGFUN,Tegula funebralis,20,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,1,TEGFUN,Tegula funebralis,22,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,2,NUCCAN,Nucella cannaliculata,16,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,2,NUCCAN,Nucella cannaliculata,13,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,2,NUCCAN,Nucella cannaliculata,12,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,2,NUCCAN,Nucella cannaliculata,6,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,2,NUCCAN,Nucella cannaliculata,9,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,2,NUCCAN,Nucella cannaliculata,8,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,2,NUCCAN,Nucella cannaliculata,15,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,2,NUCCAN,Nucella cannaliculata,15,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,2,NUCCAN,Nucella cannaliculata,17,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,3,NUCEMA,Nucella emarginata,7,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,3,TEGFUN,Tegula funebralis,18,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,3,TEGFUN,Tegula funebralis,17,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,4,NUCEMA,Nucella emarginata,21,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,4,NUCCAN,Nucella cannaliculata,24,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,4,TEGFUN,Tegula funebralis,19,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,4,TEGFUN,Tegula funebralis,17,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,4,TEGFUN,Tegula funebralis,18,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,4,TEGFUN,Tegula funebralis,20,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,4,TEGFUN,Tegula funebralis,18,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,NUCEMA,Nucella emarginata,16,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,NUCEMA,Nucella emarginata,16,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,NUCEMA,Nucella emarginata,25,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,NUCCAN,Nucella cannaliculata,19,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,NUCCAN,Nucella cannaliculata,22,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,NUCCAN,Nucella cannaliculata,9,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,NUCCAN,Nucella cannaliculata,22,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,TEGFUN,Tegula funebralis,15,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,TEGFUN,Tegula funebralis,18,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,TEGFUN,Tegula funebralis,17,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,TEGFUN,Tegula funebralis,18,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,TEGFUN,Tegula funebralis,19,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,TEGFUN,Tegula funebralis,10,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,TEGFUN,Tegula funebralis,18,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,TEGFUN,Tegula funebralis,17,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,TEGFUN,Tegula funebralis,19,
NC_RockyIt,HSU,KIB,5070,136,WN14,2014,1,2014,11,8,mytilus,5,TEGFUN,Tegula funebralis,18,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,1,NUCCAN,Nucella cannaliculata,15,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,1,NUCCAN,Nucella cannaliculata,27,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,1,NUCCAN,Nucella cannaliculata,30,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,1,NUCCAN,Nucella cannaliculata,27,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,1,NUCCAN,Nucella cannaliculata,25,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,1,NUCCAN,Nucella cannaliculata,29,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,1,NUCCAN,Nucella cannaliculata,26,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,1,NUCCAN,Nucella cannaliculata,25,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,1,NUCCAN,Nucella cannaliculata,15,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,1,NUCCAN,Nucella cannaliculata,25,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,2,NUCEMA,Nucella emarginata,20,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,2,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,2,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,2,NUCEMA,Nucella emarginata,17,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,2,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,2,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,2,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,2,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,2,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,2,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,2,NUCCAN,Nucella cannaliculata,21,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,2,NUCCAN,Nucella cannaliculata,22,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,3,NUCEMA,Nucella emarginata,27,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,3,NUCEMA,Nucella emarginata,21,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,3,NUCEMA,Nucella emarginata,27,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,3,NUCEMA,Nucella emarginata,23,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,3,NUCEMA,Nucella emarginata,9,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,3,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,3,NUCEMA,Nucella emarginata,27,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,3,NUCEMA,Nucella emarginata,8,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,3,NUCEMA,Nucella emarginata,9,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,3,NUCEMA,Nucella emarginata,7,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,4,NUCEMA,Nucella emarginata,8,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,4,NUCEMA,Nucella emarginata,15,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,4,NUCEMA,Nucella emarginata,8,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,4,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,4,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,4,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,4,NUCEMA,Nucella emarginata,8,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,4,NUCEMA,Nucella emarginata,7,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,4,NUCEMA,Nucella emarginata,6,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,4,NUCEMA,Nucella emarginata,4,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,5,NUCEMA,Nucella emarginata,18,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,5,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,5,NUCEMA,Nucella emarginata,20,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,5,NUCEMA,Nucella emarginata,21,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,5,NUCEMA,Nucella emarginata,27,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,5,NUCEMA,Nucella emarginata,20,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,5,NUCEMA,Nucella emarginata,14,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,5,NUCEMA,Nucella emarginata,23,
NC_RockyIt,HSU,FTB,5076,136,WN14,2014,1,2014,11,6,mytilus,5,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,1,NUCEMA,Nucella emarginata,22,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,1,NUCEMA,Nucella emarginata,23,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,1,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,1,NUCEMA,Nucella emarginata,24,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,1,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,1,NUCCAN,Nucella cannaliculata,20,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,2,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,2,NUCEMA,Nucella emarginata,14,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,3,NUCEMA,Nucella emarginata,18,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,3,NUCEMA,Nucella emarginata,20,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,3,NUCEMA,Nucella emarginata,16,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,3,NUCEMA,Nucella emarginata,9,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,3,NUCEMA,Nucella emarginata,24,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,3,NUCEMA,Nucella emarginata,23,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,3,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,3,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,3,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,3,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,3,TEGFUN,Tegula funebralis,10,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,5,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,5,NUCEMA,Nucella emarginata,18,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,5,NUCEMA,Nucella emarginata,18,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,5,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,5,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,5,NUCEMA,Nucella emarginata,20,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,5,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,ABD,5071,136,WN14,2014,1,2014,11,9,mytilus,5,TEGFUN,Tegula funebralis,9,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,2,NUCEMA,Nucella emarginata,10,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,2,NUCEMA,Nucella emarginata,10,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,2,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,2,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,2,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,2,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,2,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,2,NUCEMA,Nucella emarginata,9,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,2,NUCEMA,Nucella emarginata,9,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,2,NUCEMA,Nucella emarginata,10,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,3,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,3,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,3,NUCEMA,Nucella emarginata,14,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,3,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,3,NUCEMA,Nucella emarginata,14,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,3,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,3,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,3,NUCEMA,Nucella emarginata,15,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,3,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,3,NUCEMA,Nucella emarginata,16,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,4,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,4,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,4,NUCEMA,Nucella emarginata,16,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,4,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,4,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,4,NUCEMA,Nucella emarginata,14,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,4,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,4,NUCEMA,Nucella emarginata,14,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,4,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,4,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,5,NUCEMA,Nucella emarginata,9,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,5,NUCEMA,Nucella emarginata,6,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,5,NUCEMA,Nucella emarginata,7,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,5,NUCEMA,Nucella emarginata,14,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,5,NUCEMA,Nucella emarginata,14,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,5,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,5,NUCEMA,Nucella emarginata,10,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,5,NUCEMA,Nucella emarginata,6,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,5,NUCEMA,Nucella emarginata,10,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,11,25,mytilus,5,NUCEMA,Nucella emarginata,7,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,12,7,mytilus,1,NUCEMA,Nucella emarginata,11,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,12,7,mytilus,1,NUCEMA,Nucella emarginata,7,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,12,7,mytilus,1,NUCEMA,Nucella emarginata,10,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,12,7,mytilus,1,NUCEMA,Nucella emarginata,6,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,12,7,mytilus,1,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,12,7,mytilus,1,NUCEMA,Nucella emarginata,10,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,12,7,mytilus,1,NUCEMA,Nucella emarginata,9,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,12,7,mytilus,1,NUCEMA,Nucella emarginata,10,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,12,7,mytilus,1,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,PAP,5040,136,WN14,2014,1,2014,12,7,mytilus,1,NUCEMA,Nucella emarginata,10,
NC_RockyIt,HSU,PSG,5005,136,WN14,2014,1,2014,12,6,mytilus,2,NUCEMA,Nucella emarginata,17,
NC_RockyIt,HSU,PSG,5005,136,WN14,2014,1,2014,12,6,mytilus,2,NUCEMA,Nucella emarginata,7,
NC_RockyIt,HSU,PSG,5005,136,WN14,2014,1,2014,12,6,mytilus,2,NUCEMA,Nucella emarginata,21,
NC_RockyIt,HSU,PSG,5005,136,WN14,2014,1,2014,12,6,mytilus,3,NUCEMA,Nucella emarginata,17,
NC_RockyIt,HSU,PSG,5005,136,WN14,2014,1,2014,12,6,mytilus,3,NUCEMA,Nucella emarginata,15,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCEMA,Nucella emarginata,19,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCEMA,Nucella emarginata,8,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCEMA,Nucella emarginata,14,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCEMA,Nucella emarginata,14,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCEMA,Nucella emarginata,5,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCEMA,Nucella emarginata,16,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCEMA,Nucella emarginata,15,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCEMA,Nucella emarginata,12,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCEMA,Nucella emarginata,18,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCCAN,Nucella cannaliculata,17,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCCAN,Nucella cannaliculata,15,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCCAN,Nucella cannaliculata,18,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCCAN,Nucella cannaliculata,17,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCCAN,Nucella cannaliculata,17,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCCAN,Nucella cannaliculata,15,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCCAN,Nucella cannaliculata,3,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCCAN,Nucella cannaliculata,17,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCCAN,Nucella cannaliculata,17,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,1,NUCCAN,Nucella cannaliculata,15,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,2,NUCEMA,Nucella emarginata,8,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,2,NUCEMA,Nucella emarginata,13,
NC_RockyIt,HSU,PYR,5000,136,WN14,2014,1,2014,12,5,mytilus,2,NUCEMA,Nucella emarginata,13,
