Project Short Code,GroupCode,SiteID,SamplingSeasonCode,Sample Year,Survey Year,Survey Month,Survey Day,Zone,Date,Species,Length (mm),Notes
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Ascelichthys rhodorus,38,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Clinocottus globiceps,70,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Clinocottus globiceps,63,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Clinocottus globiceps,62,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Clinocottus globiceps,51,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Clinocottus globiceps,43,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Clinocottus globiceps,42,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Clinocottus globiceps,40,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Clinocottus globiceps,39,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Clinocottus globiceps,39,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Clinocottus globiceps,31,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Gobiesox maeandricus,68,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Gobiesox maeandricus,44,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Gobiesox maeandricus,44,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Gobiesox maeandricus,44,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Gobiesox maeandricus,40,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Gobiesox maeandricus,40,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Gobiesox maeandricus,36,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Gobiesox maeandricus,36,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Gobiesox maeandricus,35,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Gobiesox maeandricus,34,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Gobiesox maeandricus,33,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Gobiesox maeandricus,33,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Gobiesox maeandricus,33,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Gobiesox maeandricus,30,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Oligocottus snyderi,49,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Oligocottus snyderi,48,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,L,9-Jan-16,Oligocottus snyderi,47,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,L,9-Jan-16,Oligocottus snyderi,45,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Oligocottus snyderi,43,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Oligocottus snyderi,42,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Oligocottus snyderi,42,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,L,9-Jan-16,Oligocottus snyderi,42,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,L,9-Jan-16,Oligocottus snyderi,42,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Oligocottus snyderi,42,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,L,9-Jan-16,Oligocottus snyderi,41,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Oligocottus snyderi,41,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Oligocottus snyderi,39,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,L,9-Jan-16,Oligocottus snyderi,39,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Oligocottus snyderi,38,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Oligocottus snyderi,38,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Oligocottus snyderi,37,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,M,9-Jan-16,Oligocottus snyderi,37,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,L,9-Jan-16,Oligocottus snyderi,32,
NC_RockyIt,HSU,PSG,WN16,2016,2016,1,9,H,9-Jan-16,Oligocottus snyderi,31,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Artedius lateralis,38,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Cebidichthys violaceus,98,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Cebidichthys violaceus,87,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Cebidichthys violaceus,41,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Cebidichthys violaceus,40,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Clinocottus globiceps,35,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Clinocottus globiceps,24,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Gobiesox maeandricus,16,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus maculosus,69,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,59,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,32,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,32,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,32,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,32,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,32,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus maculosus,31,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,31,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,31,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,30,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus maculosus,29,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,29,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,29,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,28,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,28,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,28,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus maculosus,27,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,27,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus maculosus,26,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,26,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus maculosus,25,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus maculosus,25,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,25,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus maculosus,24,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,24,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus maculosus,23,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus maculosus,22,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus maculosus,21,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus maculosus,20,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,80,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,80,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,75,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,64,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,58,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,56,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,53,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,52,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,48,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,35,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,35,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,34,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,34,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,34,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,34,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,34,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus snyderi,33,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,33,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,33,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,32,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,32,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,31,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,30,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,30,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,30,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,30,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,29,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,28,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,28,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,27,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,27,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,26,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus snyderi,26,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus snyderi,26,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus snyderi,25,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus snyderi,25,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,25,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,25,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,25,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus snyderi,24,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus snyderi,22,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus snyderi,21,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,32,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,27,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,27,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,26,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,25,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,25,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,25,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,24,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,22,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,21,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus spp.,19,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,19,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus spp.,18,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus spp.,18,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,18,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,M,26-Jul-14,Oligocottus spp.,18,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,17,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Oligocottus spp.,15,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,15,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Oligocottus spp.,15,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Scorpaenichthys marmoratus,94,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,L,26-Jul-14,Unknown Larva,11,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Xiphister mucosus,99,
NC_RockyIt,HSU,FKC,SU14,2014,2014,7,26,H,26-Jul-14,Xiphister mucosus,65,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Anoplarchus purpurescens,113,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Anoplarchus purpurescens,80,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Anoplarchus purpurescens,51,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Anoplarchus purpurescens,48,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Anoplarchus purpurescens,45,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Anoplarchus purpurescens,44,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Anoplarchus purpurescens,42,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Anoplarchus purpurescens,41,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Anoplarchus purpurescens,41,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Anoplarchus purpurescens,40,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Anoplarchus purpurescens,40,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Anoplarchus purpurescens,38,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Apodichthys flavidus,104,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Apodichthys flavidus,89,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Apodichthys flavidus,84,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Apodichthys flavidus,51,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Artedius corallinus,66,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Artedius corallinus,62,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Artedius corallinus,61,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Artedius corallinus,52,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Artedius lateralis,69,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Artedius lateralis,48,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Clinocottus globiceps,52,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,47,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Gobiesox maeandricus,42,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,40,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Gobiesox maeandricus,39,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,39,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,39,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Gobiesox maeandricus,38,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,38,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Gobiesox maeandricus,36,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Gobiesox maeandricus,36,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,36,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Gobiesox maeandricus,35,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,34,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,34,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,34,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Gobiesox maeandricus,33,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,33,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,33,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Gobiesox maeandricus,33,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,32,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Gobiesox maeandricus,31,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Gobiesox maeandricus,31,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,29,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,27,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Gobiesox maeandricus,26,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Oligocottus maculosus,71,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,71,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Oligocottus maculosus,67,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,67,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,66,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,63,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,62,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,61,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,60,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,55,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,51,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,48,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,45,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,45,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,44,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,43,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,43,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Oligocottus maculosus,42,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,42,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,42,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,41,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,40,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,39,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus maculosus,38,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,37,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,37,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Oligocottus maculosus,36,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Oligocottus maculosus,36,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,36,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,35,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,34,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,34,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Oligocottus maculosus,33,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,33,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,32,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,32,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,31,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,30,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus maculosus,27,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Oligocottus snyderi,59,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus snyderi,58,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus snyderi,56,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus snyderi,56,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus snyderi,55,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus snyderi,52,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus snyderi,51,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus snyderi,48,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus snyderi,45,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,H,4-Dec-14,Oligocottus snyderi,44,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus snyderi,44,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus snyderi,42,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus snyderi,40,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus snyderi,39,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,L,4-Dec-14,Oligocottus snyderi,38,
NC_RockyIt,HSU,FKC,WN14,2014,2014,12,4,M,4-Dec-14,Oligocottus snyderi,38,
